"Block"	"Column"	"Row"	"ID"	"Name"
24	5	16	e2511	20457_3_MM
24	5	17	e2651	20937
24	5	18	e2839	312_3_MM
24	5	19	e3027	450
24	5	20	e3215	53004_MM
24	5	21	e3355	63006_2_MM
24	5	22	e3543	100080
24	5	23	e3731	100246
24	5	24	e3867	200046
24	6	2	e100	10500
24	6	3	e240	20108
24	6	4	e428	20720
24	6	5	e616	30193
24	6	6	e804	572_2
24	6	7	e944	695
24	6	8	e1132	10504_MM
24	6	9	e1320	20394_1_MM
24	6	10	e1508	21267_MM
24	6	11	e1648	40151_MM
24	6	12	e1836	60437_MM
24	6	13	e1999	10023_MM
24	6	14	e2139	10249_MM
24	6	15	e2327	1495_MM
24	6	16	e2515	20476_MM
24	6	17	e2703	21286_2_MM
24	6	18	e2843	312_5_MM
24	6	19	e3031	46001
24	6	20	e3219	546_10
24	6	21	e3407	80010
24	6	22	e3547	100082
24	6	23	e3735	100248
24	6	24	e3919	200072
24	7	2	e104	10514
24	7	3	e292	20285_2
24	7	4	e432	20731
24	7	5	e620	3,1
24	7	6	e808	572_6
24	7	7	e996	796
24	7	8	e1136	10522_MM
24	7	9	e1324	20422_MM
24	7	10	e1512	21282_MM
24	7	11	e1700	480_1_MM
24	7	12	e1840	60507_MM
24	7	13	e2003	10028_MM
24	7	14	e2191	10395
24	7	15	e2331	1508_1_MM
24	7	16	e2519	20492_1_MM
24	7	17	e2707	21325_1_cont
24	7	18	e2895	40097_2
24	7	19	e3035	46007
24	7	20	e3223	546_2_MM
24	7	21	e3411	80053
24	7	22	e3599	100148
24	7	23	e3739	100251
24	7	24	e3923	200074
24	8	2	e108	106
24	8	3	e296	20290_1
24	8	4	e484	20950
24	8	5	e624	315,1
24	8	6	e812	578
24	8	7	e1000	80028
24	8	8	e1188	144_MM
24	8	9	e1328	20439_MM
24	8	10	e1516	21304_MM
24	8	11	e1704	491_3_MM
24	8	12	e1892	70036_MM
24	8	13	e2007	10035_MM
24	8	14	e2195	10404_MM
24	8	15	e2383	1591
24	8	16	e2523	20512_MM
24	8	17	e2711	21325_3_MM
24	8	18	e2899	40107
24	8	19	e3087	50047_MM
24	8	20	e3227	546_5
24	8	21	e3415	805_1
24	8	22	e3603	100150
24	8	23	e3791	200006
24	8	24	e3927	200076
24	9	2	e112	1066
24	9	3	e300	20315
24	9	4	e488	21015
24	9	5	e676	40064_1
24	9	6	e816	60006
24	9	7	e1004	805
24	9	8	e1192	1492_1_MM
24	9	9	e1380	20592_MM
24	9	10	e1520	21327_MM
24	9	11	e1708	50013_MM
24	9	12	e1896	70058_MM
24	9	13	e2011	10060_MM
24	9	14	e2199	10406_MM
24	9	15	e2387	160_3
24	9	16	e2575	20564_4
24	9	17	e2715	21326_MM
24	9	18	e2903	40110
24	9	19	e3091	50050_MM
24	9	20	e3279	60172_2
24	9	21	e3419	807_MM
24	9	22	e3607	100152
24	9	23	e3795	200008
24	9	24	e3931	200078
24	10	2	e164	142
24	10	3	e304	20330
24	10	4	e492	21030_1
24	10	5	e680	40104
24	10	6	e868	60323
24	10	7	e1008	8_2
24	10	8	e1196	151_MM
24	10	9	e1384	20613_MM
24	10	10	e1572	30064_MM
24	10	11	e1712	50037_MM
24	10	12	e1900	706_MM
24	10	13	e2063	10119_MM
24	10	14	e2203	10409_MM
24	10	15	e2391	1642
24	10	16	e2579	20592_2
24	10	17	e2767	280_3
24	10	18	e2907	40123
24	10	19	e3095	50055_MM
24	10	20	e3283	60192
24	10	21	e3471	100023
24	10	22	e3611	100154
24	10	23	e3799	200010
24	10	24	unknown (14D7)	unknown
24	11	1	unknown (15D15)	unknown
24	11	2	e168	1490
24	11	3	e356	20535
24	11	4	e496	21052
24	11	5	e684	40127
24	11	6	e872	60333_1
24	11	7	e1060	10172_MM
24	11	8	e1200	1526_MM
24	11	9	e1388	20625_MM
24	11	10	e1576	30083_MM
24	11	11	e1764	60012_MM
24	11	12	e1904	738_MM
24	11	13	e2067	10123
24	11	14	e2255	10548_MM
24	11	15	e2395	1651
24	11	16	e2583	20595_2_cont
24	11	17	e2771	281_2_MM
24	11	18	e2959	40237
24	11	19	e3099	50061_MM
24	11	20	e3287	60246
24	11	21	e3475	100025
24	11	22	e3663	100195
24	11	23	e3803	200012
24	11	24	unknown (14H7)	unknown
24	12	2	unknown (15D15)	unknown
24	12	13	unknown (15D15)	unknown
24	12	23	unknown (15D15)	unknown
24	12	24	unknown (15D15)	unknown
24	13	2	unknown (15D15)	unknown
24	13	3	e172	1498
24	13	4	e360	20551
24	13	5	e548	21338
24	13	6	e688	40154
24	13	7	e876	60346
24	13	8	e1064	10193_MM
24	13	9	e1252	20096_1_MM
24	13	10	e1392	20629_MM
24	13	11	e1580	30096_1_MM
24	13	12	e1768	60036_MM
24	13	13	e1956	949_MM
24	13	14	e2071	10127
24	13	15	e2259	10564_MM
24	13	16	e2447	20130_MM
24	13	17	e2587	20595_4_MM
24	13	18	e2775	282.1_2_MM
24	13	19	e2963	40243
24	13	20	e3151	50132
24	13	21	e3291	60265
24	13	22	e3479	100027
24	13	23	e3667	100197
24	13	24	unknown (15D15)	unknown
24	14	1	unknown (15D15)	unknown
24	14	2	e36	10230
24	14	3	e176	15_1
24	14	4	e364	20554_1
24	14	5	e552	21374
24	14	6	e740	456_4
24	14	7	e880	60361
24	14	8	e1068	10207_MM
24	14	9	e1256	20114_MM
24	14	10	e1444	20810_MM
24	14	11	e1584	30124_MM
24	14	12	e1772	60069_MM
24	14	13	e1960	97_1_MM
24	14	14	e2075	10129
24	14	15	e2263	1088_2_cont
24	14	16	e2451	20151_1_MM
24	14	17	e2639	20887_2_MM
24	14	18	e2779	284_2_MM
24	14	19	e2967	40256
24	14	20	e3155	50142
24	14	21	e3343	615.2_1_cont
24	14	22	e3483	100030
24	14	23	e3671	100199
24	14	24	e3855	200039
24	15	2	e40	10254
24	15	3	e228	20054
24	15	4	e368	20555,2
24	15	5	e556	228_1
24	15	6	e744	46008
24	15	7	e932	644
24	15	8	e1072	10220_MM
24	15	9	e1260	20136_MM
24	15	10	e1448	20861_MM
24	15	11	e1636	40059_MM
24	15	12	e1776	60082_MM
24	15	13	e1964	900000_AS
24	15	14	e2127	10212_MM
24	15	15	e2267	1121_2
24	15	16	e2455	20162
24	15	17	e2643	20919_2_cont
24	15	18	e2831	30_1_MM
24	15	19	e2971	40259
24	15	20	e3159	50146
24	15	21	e3347	618_2
24	15	22	e3535	100076
24	15	23	e3675	100212
24	15	24	e3859	200042
24	16	2	e44	10268
24	16	3	e232	20080
24	16	4	e420	20668_1
24	16	5	e560	232
24	16	6	e748	480_1
24	16	7	e936	650_2
24	16	8	e1124	1045.1_5_MM
24	16	9	e1264	20151_2_MM
24	16	10	e1452	20865_MM
24	16	11	e1640	40101_MM
24	16	12	e1828	60395_MM
24	16	13	e1968	900000
24	16	14	e2131	10227_MM
24	16	15	e2319	146_2_MM
24	16	16	e2459	20178_3_cont
24	16	17	e2647	20921_3
24	16	18	e2835	312_1_MM
24	16	19	e3023	439_2_cont
24	16	20	e3163	50148
24	16	21	e3351	619.2_2_cont
24	16	22	e3539	100078
24	16	23	e3727	100243
24	16	24	e3863	200044
24	17	2	e48	10291
24	17	3	e236	20095
24	17	4	e424	20694
24	17	5	e612	30124
24	17	6	e752	491_2
24	17	7	e940	678
24	17	8	e1128	10496_MM
24	17	9	e1316	20378_MM
24	17	10	e1456	20884_MM
24	17	11	e1644	40121_MM
24	17	12	e1832	60406_MM
24	17	13	unknown (8D7)	unknown
24	17	14	e2135	10247_MM
24	17	15	e2323	1494_2_MM
24	17	16	e2511	20457_3_MM
24	17	17	e2651	20937
24	17	18	e2839	312_3_MM
24	17	19	e3027	450
24	17	20	e3215	53004_MM
24	17	21	e3355	63006_2_MM
24	17	22	e3543	100080
24	17	23	e3731	100246
24	17	24	e3867	200046
24	18	2	e100	10500
24	18	3	e240	20108
24	18	4	e428	20720
24	18	5	e616	30193
24	18	6	e804	572_2
24	18	7	e944	695
24	18	8	e1132	10504_MM
24	18	9	e1320	20394_1_MM
24	18	10	e1508	21267_MM
24	18	11	e1648	40151_MM
24	18	12	e1836	60437_MM
24	18	13	e1999	10023_MM
24	18	14	e2139	10249_MM
24	18	15	e2327	1495_MM
24	18	16	e2515	20476_MM
24	18	17	e2703	21286_2_MM
24	18	18	e2843	312_5_MM
24	18	19	e3031	46001
24	18	20	e3219	546_10
24	18	21	e3407	80010
24	18	22	e3547	100082
24	18	23	e3735	100248
24	18	24	e3919	200072
24	19	2	e104	10514
24	19	3	e292	20285_2
24	19	4	e432	20731
24	19	5	e620	3,1
24	19	6	e808	572_6
24	19	7	e996	796
24	19	8	e1136	10522_MM
24	19	9	e1324	20422_MM
24	19	10	e1512	21282_MM
24	19	11	e1700	480_1_MM
24	19	12	e1840	60507_MM
24	19	13	e2003	10028_MM
24	19	14	e2191	10395
24	19	15	e2331	1508_1_MM
24	19	16	e2519	20492_1_MM
24	19	17	e2707	21325_1_cont
24	19	18	e2895	40097_2
24	19	19	e3035	46007
24	19	20	e3223	546_2_MM
24	19	21	e3411	80053
24	19	22	e3599	100148
24	19	23	e3739	100251
24	19	24	e3923	200074
24	20	2	e108	106
24	20	3	e296	20290_1
24	20	4	e484	20950
24	20	5	e624	315,1
24	20	6	e812	578
24	20	7	e1000	80028
24	20	8	e1188	144_MM
24	20	9	e1328	20439_MM
24	20	10	e1516	21304_MM
24	20	11	e1704	491_3_MM
24	20	12	e1892	70036_MM
24	20	13	e2007	10035_MM
24	20	14	e2195	10404_MM
24	20	15	e2383	1591
24	20	16	e2523	20512_MM
24	20	17	e2711	21325_3_MM
24	20	18	e2899	40107
24	20	19	e3087	50047_MM
24	20	20	e3227	546_5
24	20	21	e3415	805_1
24	20	22	e3603	100150
24	20	23	e3791	200006
24	20	24	e3927	200076
24	21	2	e112	1066
24	21	3	e300	20315
24	21	4	e488	21015
24	21	5	e676	40064_1
24	21	6	e816	60006
24	21	7	e1004	805
24	21	8	e1192	1492_1_MM
24	21	9	e1380	20592_MM
24	21	10	e1520	21327_MM
24	21	11	e1708	50013_MM
24	21	12	e1896	70058_MM
24	21	13	e2011	10060_MM
24	21	14	e2199	10406_MM
24	21	15	e2387	160_3
24	21	16	e2575	20564_4
24	21	17	e2715	21326_MM
24	21	18	e2903	40110
24	21	19	e3091	50050_MM
24	21	20	e3279	60172_2
24	21	21	e3419	807_MM
24	21	22	e3607	100152
24	21	23	e3795	200008
24	21	24	e3931	200078
24	22	2	e164	142
24	22	3	e304	20330
24	22	4	e492	21030_1
24	22	5	e680	40104
24	22	6	e868	60323
24	22	7	e1008	8_2
24	22	8	e1196	151_MM
24	22	9	e1384	20613_MM
24	22	10	e1572	30064_MM
24	22	11	e1712	50037_MM
24	22	12	e1900	706_MM
24	22	13	e2063	10119_MM
24	22	14	e2203	10409_MM
24	22	15	e2391	1642
24	22	16	e2579	20592_2
24	22	17	e2767	280_3
24	22	18	e2907	40123
24	22	19	e3095	50055_MM
24	22	20	e3283	60192
24	22	21	e3471	100023
24	22	22	e3611	100154
24	22	23	e3799	200010
24	22	24	unknown (14D7)	unknown
24	23	1	unknown (15D15)	unknown
24	23	2	e168	1490
24	23	3	e356	20535
24	23	4	e496	21052
24	23	5	e684	40127
24	23	6	e872	60333_1
24	23	7	e1060	10172_MM
24	23	8	e1200	1526_MM
24	23	9	e1388	20625_MM
24	23	10	e1576	30083_MM
24	23	11	e1764	60012_MM
24	23	12	e1904	738_MM
24	23	13	e2067	10123
24	23	14	e2255	10548_MM
24	23	15	e2395	1651
24	23	16	e2583	20595_2_cont
24	23	17	e2771	281_2_MM
24	23	18	e2959	40237
24	23	19	e3099	50061_MM
24	23	20	e3287	60246
24	23	21	e3475	100025
24	23	22	e3663	100195
24	23	23	e3803	200012
24	23	24	unknown (14H7)	unknown
24	24	2	unknown (15D15)	unknown
24	24	13	unknown (15D15)	unknown
24	24	24	unknown (15D15)	unknown
25	1	2	unknown (15A14)	unknown
25	1	3	e153	139_1
25	1	4	e341	20500
25	1	5	e529	21272_1
25	1	6	e669	40047
25	1	7	e857	60250
25	1	8	e1045	10036_MM
25	1	9	e1233	20026_MM
25	1	10	e1373	20561_2_MM
25	1	11	e1561	30017_MM
25	1	12	e1749	572_3_MM
25	1	13	e1937	8_2_MM
25	1	14	e2052	10111_2_cont
25	1	15	e2240	10533
25	1	16	e2428	20056_MM
25	1	17	e2568	20562_3_MM
25	1	18	e2756	278_4_MM
25	1	19	e2944	40189_MM
25	1	20	e3132	50106_MM
25	1	21	e3272	60157
25	1	22	e3460	100017_MM
25	1	23	e3648	100185_MM
25	1	24	unknown (15A14)	unknown
25	2	1	unknown (15A14)	unknown
25	2	2	e17	10077
25	2	3	e157	1405_2
25	2	4	e345	20509
25	2	5	e533	21286
25	2	6	e721	43004_1
25	2	7	e861	60293
25	2	8	e1049	10049_MM
25	2	9	e1237	20034_MM
25	2	10	e1425	20741_MM
25	2	11	e1565	30024_MM
25	2	12	e1753	572_7_MM
25	2	13	e1941	825_MM
25	2	14	e2056	10113_MM
25	2	15	e2244	10539
25	2	16	e2432	20088_3
25	2	17	e2620	20776_2_MM
25	2	18	e2760	279_3
25	2	19	e2948	40200_MM
25	2	20	e3136	50110_MM
25	2	21	e3324	60519_MM
25	2	22	e3464	100019_MM
25	2	23	e3652	100189_MM
25	2	24	e3836	200028_MM
25	3	2	e21	10145
25	3	3	e209	20007
25	3	4	e349	20525
25	3	5	e537	21289_1
25	3	6	e725	432
25	3	7	e913	606
25	3	8	e1053	10070_MM
25	3	9	e1241	20048_MM
25	3	10	e1429	20749_MM
25	3	11	e1617	389_MM
25	3	12	e1757	59_MM
25	3	13	e1945	839_1_MM
25	3	14	e2108	10170
25	3	15	e2248	10543
25	3	16	e2436	20096_2
25	3	17	e2624	20789_3
25	3	18	e2812	30067_MM
25	3	19	e2952	40225_MM
25	3	20	e3140	50116_MM
25	3	21	e3328	60552_MM
25	3	22	e3516	100057_MM
25	3	23	e3656	100191_MM
25	3	24	e3840	200030_MM
25	4	2	e25	10175
25	4	3	e213	20011
25	4	4	e401	20628
25	4	5	e541	21325_1
25	4	6	e729	433_2
25	4	7	e917	610
25	4	8	e1105	10373_MM
25	4	9	e1245	20055_MM
25	4	10	e1433	20776_MM
25	4	11	e1621	398_1_MM
25	4	12	e1809	60322_MM
25	4	13	e1949	862_MM
25	4	14	e2112	10177
25	4	15	e2300	1391_MM
25	4	16	e2440	20107
25	4	17	e2628	20791_4_MM
25	4	18	e2816	30074_MM
25	4	19	e3004	40303_MM
25	4	20	e3144	50122_MM
25	4	21	e3332	611_1
25	4	22	e3520	100059_MM
25	4	23	e3708	100232_MM
25	4	24	e3844	200032_MM
25	5	2	e29	10198
25	5	3	e217	20026
25	5	4	e405	20632
25	5	5	e593	30025
25	5	6	e733	433_6
25	5	7	e921	613,1
25	5	8	e1109	10401_MM
25	5	9	e1297	20276_MM
25	5	10	e1437	20791_MM
25	5	11	e1625	40011_MM
25	5	12	e1813	60333_1_MM
25	5	13	unknown (8A6)	unknown
25	5	14	e2116	10189
25	5	15	e2304	140_2_MM
25	5	16	e2492	20343_1_MM
25	5	17	e2632	20819_1_MM
25	5	18	e2820	30096_2_MM
25	5	19	e3008	40306_MM
25	5	20	e3196	50181_MM
25	5	21	e3336	613_2_MM
25	5	22	e3524	100066_MM
25	5	23	e3712	100235_MM
25	5	24	e3848	200034_MM
25	6	2	e81	10431
25	6	3	e221	20034
25	6	4	e409	20635_1
25	6	5	e597	30050
25	6	6	e785	53015
25	6	7	e925	619,1
25	6	8	e1113	10424_MM
25	6	9	e1301	20289_MM
25	6	10	e1489	21083_MM
25	6	11	e1629	40015_MM
25	6	12	e1817	60346_MM
25	6	13	e3969	910005_MM
25	6	14	e2120	10202
25	6	15	e2308	141_2
25	6	16	e2496	20344
25	6	17	e2684	21185_2_MM
25	6	18	e2824	30152_2_MM
25	6	19	e3012	43000_2_cont
25	6	20	e3200	50184_MM
25	6	21	e3388	742_4_cont
25	6	22	e3528	100068_MM
25	6	23	e3716	100237_MM
25	6	24	e3900	200062_MM
25	7	2	e85	10442
25	7	3	e273	20228
25	7	4	e413	20653
25	7	5	e601	30073
25	7	6	e789	53021
25	7	7	e977	755
25	7	8	e1117	1044_MM
25	7	9	e1305	20303_MM
25	7	10	e1493	21102_MM
25	7	11	e1681	43007_MM
25	7	12	e1821	60361_1_MM
25	7	13	e3973	920004
25	7	14	e2172	1035_MM
25	7	15	e2312	144_2
25	7	16	e2500	20395
25	7	17	e2688	21209_2_cont
25	7	18	e2876	40038_2_cont
25	7	19	e3016	43002_MM
25	7	20	e3204	502_2_MM
25	7	21	e3392	772_2_MM
25	7	22	e3580	100138_MM
25	7	23	e3720	100239_MM
25	7	24	e3904	200064_MM
25	8	2	e89	1045.1_1
25	8	3	e277	20240
25	8	4	e465	20865
25	8	5	e605	30093
25	8	6	e793	560_1
25	8	7	e981	771
25	8	8	e1169	136_MM
25	8	9	e1309	20330_MM
25	8	10	e1497	21107_MM
25	8	11	e1685	433_3_MM
25	8	12	e1873	66002_MM
25	8	13	e3977	920008
25	8	14	e2176	1036_MM
25	8	15	e2364	1538_1_MM
25	8	16	e2504	20453
25	8	17	e2692	21254_3_MM
25	8	18	e2880	40041_MM
25	8	19	e3068	50027
25	8	20	e3208	521
25	8	21	e3396	795
25	8	22	e3584	100140_MM
25	8	23	e3772	100271_MM
25	8	24	e3908	200066_MM
25	9	2	e93	1045.1_5
25	9	3	e281	20250
25	9	4	e469	20884
25	9	5	e657	398_1
25	9	6	e797	564_2
25	9	7	e985	773
25	9	8	e1173	1375_1_MM
25	9	9	e1361	20553_1_MM
25	9	10	e1501	21150_MM
25	9	11	e1689	45_MM
25	9	12	e1877	692_MM
25	9	13	e1992	10005
25	9	14	e2180	1037_2_MM
25	9	15	e2368	1539.2_1
25	9	16	e2556	20560_4_MM
25	9	17	e2696	21258_1
25	9	18	e2884	40068_MM
25	9	19	e3072	50034
25	9	20	e3260	583
25	9	21	e3400	796_2_cont
25	9	22	e3588	100142_MM
25	9	23	e3776	100273_MM
25	9	24	e3912	200068_MM
25	10	2	e145	1361
25	10	3	e285	20271
25	10	4	e473	20902
25	10	5	e661	40010
25	10	6	e849	60187
25	10	7	e989	785,1
25	10	8	e1177	1392_MM
25	10	9	e1365	20555.2_MM
25	10	10	e1553	291_MM
25	10	11	e1693	456_4_MM
25	10	12	e1881	70001_MM
25	10	13	e2044	10103_MM
25	10	14	e2184	10375
25	10	15	e2372	1539.2_3
25	10	16	e2560	20560_6_MM
25	10	17	e2748	272
25	10	18	e2888	40091_MM
25	10	19	e3076	50040
25	10	20	e3264	60014
25	10	21	e3452	100012_MM
25	10	22	e3592	100144_MM
25	10	23	e3780	100275_MM
25	10	24	unknown (14A6)	unknown
25	11	1	unknown (15A14)	unknown
25	11	2	e149	1375_1
25	11	3	e337	20495
25	11	4	e477	20923
25	11	5	e665	40013
25	11	6	e853	60202
25	11	7	e1041	10010_MM
25	11	8	e1181	1405_4_MM
25	11	9	e1369	20560_MM
25	11	10	e1557	30003_MM
25	11	11	e1745	57_MM
25	11	12	e1885	70005_MM
25	11	13	e2048	10108
25	11	14	e2236	10524
25	11	15	e2376	1548.1_1
25	11	16	e2564	20561_4
25	11	17	e2752	274
25	11	18	e2940	40178_MM
25	11	19	e3080	50043
25	11	20	e3268	60065
25	11	21	e3456	100014_MM
25	11	22	e3644	100183_MM
25	11	23	e3784	200002_MM
25	11	24	unknown (14E6)	unknown
25	12	2	unknown (15A14)	unknown
25	12	13	unknown (15A14)	unknown
25	12	23	unknown (15A14)	unknown
25	12	24	unknown (15A14)	unknown
25	13	2	unknown (15A14)	unknown
25	13	3	e153	139_1
25	13	4	e341	20500
25	13	5	e529	21272_1
25	13	6	e669	40047
25	13	7	e857	60250
25	13	8	e1045	10036_MM
25	13	9	e1233	20026_MM
25	13	10	e1373	20561_2_MM
25	13	11	e1561	30017_MM
25	13	12	e1749	572_3_MM
25	13	13	e1937	8_2_MM
25	13	14	e2052	10111_2_cont
25	13	15	e2240	10533
25	13	16	e2428	20056_MM
25	13	17	e2568	20562_3_MM
25	13	18	e2756	278_4_MM
25	13	19	e2944	40189_MM
25	13	20	e3132	50106_MM
25	13	21	e3272	60157
25	13	22	e3460	100017_MM
25	13	23	e3648	100185_MM
25	13	24	unknown (15A14)	unknown
25	14	1	unknown (15A14)	unknown
25	14	2	e17	10077
25	14	3	e157	1405_2
25	14	4	e345	20509
25	14	5	e533	21286
25	14	6	e721	43004_1
25	14	7	e861	60293
25	14	8	e1049	10049_MM
25	14	9	e1237	20034_MM
25	14	10	e1425	20741_MM
25	14	11	e1565	30024_MM
25	14	12	e1753	572_7_MM
25	14	13	e1941	825_MM
25	14	14	e2056	10113_MM
25	14	15	e2244	10539
25	14	16	e2432	20088_3
25	14	17	e2620	20776_2_MM
25	14	18	e2760	279_3
25	14	19	e2948	40200_MM
25	14	20	e3136	50110_MM
25	14	21	e3324	60519_MM
25	14	22	e3464	100019_MM
25	14	23	e3652	100189_MM
25	14	24	e3836	200028_MM
25	15	2	e21	10145
25	15	3	e209	20007
25	15	4	e349	20525
25	15	5	e537	21289_1
25	15	6	e725	432
25	15	7	e913	606
25	15	8	e1053	10070_MM
25	15	9	e1241	20048_MM
25	15	10	e1429	20749_MM
25	15	11	e1617	389_MM
25	15	12	e1757	59_MM
25	15	13	e1945	839_1_MM
25	15	14	e2108	10170
25	15	15	e2248	10543
25	15	16	e2436	20096_2
25	15	17	e2624	20789_3
25	15	18	e2812	30067_MM
25	15	19	e2952	40225_MM
25	15	20	e3140	50116_MM
25	15	21	e3328	60552_MM
25	15	22	e3516	100057_MM
25	15	23	e3656	100191_MM
25	15	24	e3840	200030_MM
25	16	2	e25	10175
25	16	3	e213	20011
25	16	4	e401	20628
25	16	5	e541	21325_1
25	16	6	e729	433_2
25	16	7	e917	610
25	16	8	e1105	10373_MM
25	16	9	e1245	20055_MM
25	16	10	e1433	20776_MM
25	16	11	e1621	398_1_MM
25	16	12	e1809	60322_MM
25	16	13	e1949	862_MM
25	16	14	e2112	10177
25	16	15	e2300	1391_MM
25	16	16	e2440	20107
25	16	17	e2628	20791_4_MM
25	16	18	e2816	30074_MM
25	16	19	e3004	40303_MM
25	16	20	e3144	50122_MM
25	16	21	e3332	611_1
25	16	22	e3520	100059_MM
25	16	23	e3708	100232_MM
25	16	24	e3844	200032_MM
25	17	2	e29	10198
25	17	3	e217	20026
25	17	4	e405	20632
25	17	5	e593	30025
25	17	6	e733	433_6
25	17	7	e921	613,1
25	17	8	e1109	10401_MM
25	17	9	e1297	20276_MM
25	17	10	e1437	20791_MM
25	17	11	e1625	40011_MM
25	17	12	e1813	60333_1_MM
25	17	13	unknown (8A6)	unknown
25	17	14	e2116	10189
25	17	15	e2304	140_2_MM
25	17	16	e2492	20343_1_MM
25	17	17	e2632	20819_1_MM
25	17	18	e2820	30096_2_MM
25	17	19	e3008	40306_MM
25	17	20	e3196	50181_MM
25	17	21	e3336	613_2_MM
25	17	22	e3524	100066_MM
25	17	23	e3712	100235_MM
25	17	24	e3848	200034_MM
25	18	2	e81	10431
25	18	3	e221	20034
25	18	4	e409	20635_1
25	18	5	e597	30050
25	18	6	e785	53015
25	18	7	e925	619,1
25	18	8	e1113	10424_MM
25	18	9	e1301	20289_MM
25	18	10	e1489	21083_MM
25	18	11	e1629	40015_MM
25	18	12	e1817	60346_MM
25	18	13	e3969	910005_MM
25	18	14	e2120	10202
25	18	15	e2308	141_2
25	18	16	e2496	20344
25	18	17	e2684	21185_2_MM
25	18	18	e2824	30152_2_MM
25	18	19	e3012	43000_2_cont
25	18	20	e3200	50184_MM
25	18	21	e3388	742_4_cont
25	18	22	e3528	100068_MM
25	18	23	e3716	100237_MM
25	18	24	e3900	200062_MM
25	19	2	e85	10442
25	19	3	e273	20228
25	19	4	e413	20653
25	19	5	e601	30073
25	19	6	e789	53021
25	19	7	e977	755
25	19	8	e1117	1044_MM
25	19	9	e1305	20303_MM
25	19	10	e1493	21102_MM
25	19	11	e1681	43007_MM
25	19	12	e1821	60361_1_MM
25	19	13	e3973	920004
25	19	14	e2172	1035_MM
25	19	15	e2312	144_2
25	19	16	e2500	20395
25	19	17	e2688	21209_2_cont
25	19	18	e2876	40038_2_cont
25	19	19	e3016	43002_MM
25	19	20	e3204	502_2_MM
25	19	21	e3392	772_2_MM
25	19	22	e3580	100138_MM
25	19	23	e3720	100239_MM
25	19	24	e3904	200064_MM
25	20	2	e89	1045.1_1
25	20	3	e277	20240
25	20	4	e465	20865
25	20	5	e605	30093
25	20	6	e793	560_1
25	20	7	e981	771
25	20	8	e1169	136_MM
25	20	9	e1309	20330_MM
25	20	10	e1497	21107_MM
25	20	11	e1685	433_3_MM
25	20	12	e1873	66002_MM
25	20	13	e3977	920008
25	20	14	e2176	1036_MM
25	20	15	e2364	1538_1_MM
25	20	16	e2504	20453
25	20	17	e2692	21254_3_MM
25	20	18	e2880	40041_MM
25	20	19	e3068	50027
25	20	20	e3208	521
25	20	21	e3396	795
25	20	22	e3584	100140_MM
25	20	23	e3772	100271_MM
25	20	24	e3908	200066_MM
25	21	2	e93	1045.1_5
25	21	3	e281	20250
25	21	4	e469	20884
25	21	5	e657	398_1
25	21	6	e797	564_2
25	21	7	e985	773
25	21	8	e1173	1375_1_MM
25	21	9	e1361	20553_1_MM
25	21	10	e1501	21150_MM
25	21	11	e1689	45_MM
25	21	12	e1877	692_MM
25	21	13	e1992	10005
25	21	14	e2180	1037_2_MM
25	21	15	e2368	1539.2_1
25	21	16	e2556	20560_4_MM
25	21	17	e2696	21258_1
25	21	18	e2884	40068_MM
25	21	19	e3072	50034
25	21	20	e3260	583
25	21	21	e3400	796_2_cont
25	21	22	e3588	100142_MM
25	21	23	e3776	100273_MM
25	21	24	e3912	200068_MM
25	22	2	e145	1361
25	22	3	e285	20271
25	22	4	e473	20902
25	22	5	e661	40010
25	22	6	e849	60187
25	22	7	e989	785,1
25	22	8	e1177	1392_MM
25	22	9	e1365	20555.2_MM
25	22	10	e1553	291_MM
25	22	11	e1693	456_4_MM
25	22	12	e1881	70001_MM
25	22	13	e2044	10103_MM
25	22	14	e2184	10375
25	22	15	e2372	1539.2_3
25	22	16	e2560	20560_6_MM
25	22	17	e2748	272
25	22	18	e2888	40091_MM
25	22	19	e3076	50040
25	22	20	e3264	60014
25	22	21	e3452	100012_MM
25	22	22	e3592	100144_MM
25	22	23	e3780	100275_MM
25	22	24	unknown (14A6)	unknown
25	23	1	unknown (15A14)	unknown
25	23	2	e149	1375_1
25	23	3	e337	20495
25	23	4	e477	20923
25	23	5	e665	40013
25	23	6	e853	60202
25	23	7	e1041	10010_MM
25	23	8	e1181	1405_4_MM
25	23	9	e1369	20560_MM
25	23	10	e1557	30003_MM
25	23	11	e1745	57_MM
25	23	12	e1885	70005_MM
25	23	13	e2048	10108
25	23	14	e2236	10524
25	23	15	e2376	1548.1_1
25	23	16	e2564	20561_4
25	23	17	e2752	274
25	23	18	e2940	40178_MM
25	23	19	e3080	50043
25	23	20	e3268	60065
25	23	21	e3456	100014_MM
25	23	22	e3644	100183_MM
25	23	23	e3784	200002_MM
25	23	24	unknown (14E6)	unknown
25	24	2	unknown (15A14)	unknown
25	24	13	unknown (15A14)	unknown
25	24	24	unknown (15A14)	unknown
26	1	2	unknown (15B14)	unknown
26	1	3	e154	1392
26	1	4	e342	20500_1
26	1	5	e530	21279
26	1	6	e670	40052
26	1	7	e858	60259
26	1	8	e1046	1004_MM
26	1	9	e1234	20032_MM
26	1	10	e1374	20562_1_MM
26	1	11	e1562	30018_MM
26	1	12	e1750	572_4_MM
26	1	13	e1938	820_MM
26	1	14	e2053	10111_MM
